Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Фйж,GB,Streaming Stick,0,fa,,play,,2020-06-11 14:40:49
Фйж,GB,Streaming Stick,0,fa,,select,,2020-06-11 14:40:41
Фйж,GB,Streaming Stick,0,the n,,play,,2020-05-30 17:36:26
Фйж,GB,Streaming Stick,0,the n,,select,,2020-05-30 17:36:20
Фйж,GB,Streaming Stick,0,ba,,play,,2020-05-19 17:02:15
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-19 17:02:11
Фйж,GB,Streaming Stick,0,ba,Barbie of Swan Lake,select,,2020-05-19 17:02:09
Фйж,GB,Streaming Stick,0,ba,,play,,2020-05-19 17:01:40
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-19 17:01:31
Фйж,GB,Streaming Stick,0,ba,,play,,2020-05-19 17:01:15
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-19 17:01:11
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-19 17:01:06
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-19 17:01:01
Фйж,GB,Streaming Stick,0,,Ballerina,play,,2020-05-11 18:20:29
Фйж,GB,Streaming Stick,0,,Ballerina,select,,2020-05-11 18:20:25
Фйж,GB,Streaming Stick,0,,Hotel Transylvania 2,play,,2020-05-11 16:21:52
Фйж,GB,Streaming Stick,0,,Hotel Transylvania 2,select,,2020-05-11 16:21:48
Фйж,GB,Streaming Stick,0,,,select,,2020-05-11 16:21:47
Фйж,GB,Streaming Stick,0,,,select,,2020-05-11 16:20:44
Фйж,GB,Streaming Stick,0,,Free Rein: Valentine's Day,play,,2020-05-11 15:30:59
Фйж,GB,Streaming Stick,0,,Free Rein: Valentine's Day,select,,2020-05-11 15:30:54
Фйж,GB,Streaming Stick,0,,,select,,2020-05-11 15:30:48
Фйж,GB,Streaming Stick,0,horse,Free Rein: The Twelve Neighs of Christmas,play,,2020-05-09 10:06:54
Фйж,GB,Streaming Stick,0,horse,Free Rein: The Twelve Neighs of Christmas,select,,2020-05-09 10:06:43
Фйж,GB,Streaming Stick,0,horse,,select,,2020-05-09 10:06:26
Фйж,GB,Streaming Stick,0,ba,,play,,2020-05-06 15:11:20
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-06 15:11:10
Фйж,GB,Streaming Stick,0,ba,,select,,2020-05-06 15:11:09
Фйж,GB,iPad,0,f,"Free Rein: Season 2: ""Gaby""",play,,2020-05-05 13:50:30
Фйж,GB,iPad,0,f,,select,,2020-05-05 13:49:42
Фйж,GB,Streaming Stick,0,fr,,select,,
Фйж,GB,Streaming Stick,0,my,,play,,
Фйж,GB,Streaming Stick,0,my,,play,,
Фйж,GB,Streaming Stick,0,my,,select,,
Фйж,GB,Streaming Stick,0,my,,select,,
Фйж,GB,Streaming Stick,0,my,,select,,
Фйж,GB,Streaming Stick,0,my bab,,play,,
Фйж,GB,Streaming Stick,0,capt,,select,,
Фйж,GB,Streaming Stick,0,the h,,select,,
Фйж,GB,iPad,0,my ,My Little Pony Equestria Girls: Rollercoaster of Friendship,play,,
Фйж,GB,Streaming Stick,0,fr,,play,,
Фйж,GB,Streaming Stick,0,the h,,play,,
Фйж,GB,Streaming Stick,0,mia an,,select,,
Фйж,GB,Streaming Stick,0,fu,,select,,
Фйж,GB,Streaming Stick,0,mindc,The Story of Minecraft,select,,
Фйж,GB,Streaming Stick,0,mindc,,select,,
Фйж,GB,Streaming Stick,0,bear grill,,select,,
Фйж,GB,Streaming Stick,0,bear grill,,select,,
Фйж,GB,Streaming Stick,0,bear grill,Man vs. Wild with Bear Grylls and PM Modi,select,,
Фйж,GB,Streaming Stick,0,bear grill,,select,,
Фйж,GB,Streaming Stick,0,capt,,play,,
Фйж,GB,iPad,0,fam,"Family Reunion: Part 1: ""Remember When I Lost My Sister?""",play,,
Фйж,GB,iPad,0,fam,"Family Reunion: Part 2: ""Remember the G Club?""",play,,
Фйж,GB,Streaming Stick,0,mia an,,play,,
Фйж,GB,Streaming Stick,0,fu,,play,,
Фйж,GB,Streaming Stick,0,late nat,,select,,
Фйж,GB,Streaming Stick,0,te,,play,,
Фйж,GB,Streaming Stick,0,my bab,My Babysitter's a Vampire: The Movie,select,,
Фйж,GB,Streaming Stick,0,my bab,,select,,
Фйж,GB,Streaming Stick,0,mindc,,play,,
Фйж,GB,Streaming Stick,0,bear grill,Man vs. Wild with Bear Grylls and PM Modi,play,,
Фйж,GB,Streaming Stick,0,bear grill,,play,,
Фйж,GB,Streaming Stick,0,te,,select,,
Фйж,GB,Streaming Stick,0,mi,,play,,
Фйж,GB,Streaming Stick,0,mi,,play,,
Фйж,GB,Streaming Stick,0,mi,,play,,
Фйж,GB,Streaming Stick,0,happy birthday,,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Word Party: Happy Birthday,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Legend Quest: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,My Little Pony: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Barbie: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Miraculous: Ladybug & Cat Noir: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Pokémon: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,LEGO Ninjago: Masters of Spinjitzu: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Project Mc²: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,Project Mc²: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,happy birthday,All Hail King Julien: Happy Birthday to You!,play,,
Фйж,GB,Streaming Stick,0,late nat,,play,,
Фйж,GB,Streaming Stick,0,mi,,select,,
Фйж,GB,Streaming Stick,0,mi,,select,,
Фйж,GB,Streaming Stick,0,mi,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Happy Death Day,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Barney: Happy Birthday Barney!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Word Party: Happy Birthday,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Legend Quest: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Word Party: Happy Birthday,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Legend Quest: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,My Little Pony: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Barbie: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Miraculous: Ladybug & Cat Noir: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Pokémon: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,LEGO Ninjago: Masters of Spinjitzu: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Project Mc²: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,Project Mc²: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,All Hail King Julien: Happy Birthday to You!,select,,
Фйж,GB,Streaming Stick,0,happy birthday,,select,,
Nicola,GB,Streaming Stick,0,fi,,play,title_results,2021-08-03 16:37:18
Nicola,GB,Streaming Stick,0,fi,,select,title_results,2021-08-03 16:37:06
